emp_no,birth_date,first_name,last_name,gender,hire_date,salary
11242,1958-12-27,Jinya,Camurati,F,1989-04-30,51852
11242,1958-12-27,Jinya,Camurati,F,1989-04-30,53088
11242,1958-12-27,Jinya,Camurati,F,1989-04-30,56169
11242,1958-12-27,Jinya,Camurati,F,1989-04-30,59836
11243,1955-06-14,Udi,Desikan,F,1994-12-08,51540
11244,1959-08-20,Navin,Restivo,F,1985-06-08,52130
11244,1959-08-20,Navin,Restivo,F,1985-06-08,54249
11244,1959-08-20,Navin,Restivo,F,1985-06-08,57272
11244,1959-08-20,Navin,Restivo,F,1985-06-08,59540
11246,1964-11-16,Maik,Reinhart,M,1992-01-14,50051
11247,1958-01-12,Ranga,Rebaine,M,1993-02-05,51393
11247,1958-01-12,Ranga,Rebaine,M,1993-02-05,54614
11249,1954-10-01,Randi,Cyre,M,1985-08-29,50430
11249,1954-10-01,Randi,Cyre,M,1985-08-29,53384
11249,1954-10-01,Randi,Cyre,M,1985-08-29,57591
11249,1954-10-01,Randi,Cyre,M,1985-08-29,57795
11252,1959-11-04,Rutger,Dulin,M,1986-01-15,50385
11252,1959-11-04,Rutger,Dulin,M,1986-01-15,53942
11252,1959-11-04,Rutger,Dulin,M,1986-01-15,53702
11252,1959-11-04,Rutger,Dulin,M,1986-01-15,57921
11253,1952-09-11,Koldo,Pokrovskii,M,1992-05-22,52123
11253,1952-09-11,Koldo,Pokrovskii,M,1992-05-22,53191
11253,1952-09-11,Koldo,Pokrovskii,M,1992-05-22,56764
11253,1952-09-11,Koldo,Pokrovskii,M,1992-05-22,57961
11253,1952-09-11,Koldo,Pokrovskii,M,1992-05-22,57840
11254,1954-12-14,Danel,Rindone,F,1998-12-19,50562
11254,1954-12-14,Danel,Rindone,F,1998-12-19,54235
11254,1954-12-14,Danel,Rindone,F,1998-12-19,54408
11254,1954-12-14,Danel,Rindone,F,1998-12-19,55457
11255,1957-11-25,Ortrud,Karunanithi,F,1986-10-08,50272
11258,1953-10-12,Aris,Maccarone,F,1991-03-28,50516
11258,1953-10-12,Aris,Maccarone,F,1991-03-28,54856
11258,1953-10-12,Aris,Maccarone,F,1991-03-28,54388
11258,1953-10-12,Aris,Maccarone,F,1991-03-28,56453
11258,1953-10-12,Aris,Maccarone,F,1991-03-28,58450
11260,1963-06-11,Ingemar,Schade,M,1993-09-29,52435
11261,1963-09-05,Claudi,Demri,F,1987-12-06,58175
11262,1962-12-24,Bokyung,Melski,M,1994-04-30,57033
11262,1962-12-24,Bokyung,Melski,M,1994-04-30,59039
11262,1962-12-24,Bokyung,Melski,M,1994-04-30,59476
11262,1962-12-24,Bokyung,Melski,M,1994-04-30,59786
11263,1961-09-09,Kwangjo,Fiebach,M,1989-08-15,51162
11263,1961-09-09,Kwangjo,Fiebach,M,1989-08-15,54717
11263,1961-09-09,Kwangjo,Fiebach,M,1989-08-15,56272
11263,1961-09-09,Kwangjo,Fiebach,M,1989-08-15,59909
11263,1961-09-09,Kwangjo,Fiebach,M,1989-08-15,59609
11265,1962-04-07,Marco,DasSarma,M,1987-05-01,51459
11265,1962-04-07,Marco,DasSarma,M,1987-05-01,52476
11268,1954-05-14,Aimee,Petersohn,F,1985-05-17,52546
11268,1954-05-14,Aimee,Petersohn,F,1985-05-17,53389
11268,1954-05-14,Aimee,Petersohn,F,1985-05-17,52938
11268,1954-05-14,Aimee,Petersohn,F,1985-05-17,54482
11268,1954-05-14,Aimee,Petersohn,F,1985-05-17,57152
11270,1962-10-10,Gina,Falster,M,1988-09-28,51313
11270,1962-10-10,Gina,Falster,M,1988-09-28,54586
11270,1962-10-10,Gina,Falster,M,1988-09-28,55920
11271,1959-09-01,Hidde,Rajaraman,F,1987-01-16,59015
11273,1961-09-12,Make,Guting,F,1987-10-07,53438
11273,1961-09-12,Make,Guting,F,1987-10-07,56940
11273,1961-09-12,Make,Guting,F,1987-10-07,56754
11273,1961-09-12,Make,Guting,F,1987-10-07,57015
11273,1961-09-12,Make,Guting,F,1987-10-07,56924
11273,1961-09-12,Make,Guting,F,1987-10-07,59091
11275,1955-10-18,Hitomi,Eppinger,F,1987-05-26,58382
11276,1957-03-10,Yunming,Cappelletti,M,1988-03-12,50175
11276,1957-03-10,Yunming,Cappelletti,M,1988-03-12,51567
11276,1957-03-10,Yunming,Cappelletti,M,1988-03-12,54720
11276,1957-03-10,Yunming,Cappelletti,M,1988-03-12,58066
11277,1961-09-17,Munehiro,Ritcey,M,1990-01-18,52519
11277,1961-09-17,Munehiro,Ritcey,M,1990-01-18,53658
11277,1961-09-17,Munehiro,Ritcey,M,1990-01-18,54580
11277,1961-09-17,Munehiro,Ritcey,M,1990-01-18,54521
11277,1961-09-17,Munehiro,Ritcey,M,1990-01-18,55297
11277,1961-09-17,Munehiro,Ritcey,M,1990-01-18,55845
11277,1961-09-17,Munehiro,Ritcey,M,1990-01-18,55412
11277,1961-09-17,Munehiro,Ritcey,M,1990-01-18,56340
11278,1956-12-15,Sumali,Juneja,M,1986-04-22,50104
11278,1956-12-15,Sumali,Juneja,M,1986-04-22,50692
11278,1956-12-15,Sumali,Juneja,M,1986-04-22,55078
11278,1956-12-15,Sumali,Juneja,M,1986-04-22,59503
11279,1960-12-05,Masanao,Ranft,M,1989-08-01,50995
11279,1960-12-05,Masanao,Ranft,M,1989-08-01,52017
11279,1960-12-05,Masanao,Ranft,M,1989-08-01,53301
11279,1960-12-05,Masanao,Ranft,M,1989-08-01,56803
11281,1959-01-14,Vincent,Brookner,M,1988-02-03,51402
11281,1959-01-14,Vincent,Brookner,M,1988-02-03,54080
11281,1959-01-14,Vincent,Brookner,M,1988-02-03,56194
11283,1964-02-25,Shmuel,Codenie,M,1987-06-30,56439
11283,1964-02-25,Shmuel,Codenie,M,1987-06-30,58819
11284,1961-03-25,Bernice,Felcyn,M,1985-04-25,50866
11284,1961-03-25,Bernice,Felcyn,M,1985-04-25,54008
11284,1961-03-25,Bernice,Felcyn,M,1985-04-25,56416
11284,1961-03-25,Bernice,Felcyn,M,1985-04-25,58579
11285,1962-02-23,Randy,Koshino,M,1997-03-03,50426
11285,1962-02-23,Randy,Koshino,M,1997-03-03,52467
11285,1962-02-23,Randy,Koshino,M,1997-03-03,52943
11289,1953-03-20,Chuanti,Cherinka,M,1989-02-22,52446
11289,1953-03-20,Chuanti,Cherinka,M,1989-02-22,55663
11289,1953-03-20,Chuanti,Cherinka,M,1989-02-22,56398
11289,1953-03-20,Chuanti,Cherinka,M,1989-02-22,56196
11289,1953-03-20,Chuanti,Cherinka,M,1989-02-22,57922
11289,1953-03-20,Chuanti,Cherinka,M,1989-02-22,58958
11289,1953-03-20,Chuanti,Cherinka,M,1989-02-22,59380
11291,1953-11-01,Gino,Glowinski,M,1985-10-20,54307
11291,1953-11-01,Gino,Glowinski,M,1985-10-20,54432
11291,1953-11-01,Gino,Glowinski,M,1985-10-20,56818
11291,1953-11-01,Gino,Glowinski,M,1985-10-20,56881
11291,1953-11-01,Gino,Glowinski,M,1985-10-20,57550
11292,1953-05-18,Souichi,Sichman,F,1989-02-11,50211
11292,1953-05-18,Souichi,Sichman,F,1989-02-11,52729
11292,1953-05-18,Souichi,Sichman,F,1989-02-11,53587
11292,1953-05-18,Souichi,Sichman,F,1989-02-11,56097
11292,1953-05-18,Souichi,Sichman,F,1989-02-11,57861
11292,1953-05-18,Souichi,Sichman,F,1989-02-11,57440
11292,1953-05-18,Souichi,Sichman,F,1989-02-11,59866
11294,1954-06-11,Tru,Segond,F,1989-06-13,50996
11294,1954-06-11,Tru,Segond,F,1989-06-13,52169
11294,1954-06-11,Tru,Segond,F,1989-06-13,56338
11294,1954-06-11,Tru,Segond,F,1989-06-13,58500
11294,1954-06-11,Tru,Segond,F,1989-06-13,58147
11296,1954-12-24,Hironobu,Kenevan,M,1989-09-26,50039
11296,1954-12-24,Hironobu,Kenevan,M,1989-09-26,50014
11296,1954-12-24,Hironobu,Kenevan,M,1989-09-26,52674
11296,1954-12-24,Hironobu,Kenevan,M,1989-09-26,52966
11296,1954-12-24,Hironobu,Kenevan,M,1989-09-26,54292
11296,1954-12-24,Hironobu,Kenevan,M,1989-09-26,54239
11296,1954-12-24,Hironobu,Kenevan,M,1989-09-26,55329
11299,1961-02-06,Christfried,Tokunaga,M,1985-04-27,53141
11299,1961-02-06,Christfried,Tokunaga,M,1985-04-27,56204
11299,1961-02-06,Christfried,Tokunaga,M,1985-04-27,59279
11299,1961-02-06,Christfried,Tokunaga,M,1985-04-27,59326
11300,1952-12-14,Lillian,Fontet,M,1992-09-10,50291
11300,1952-12-14,Lillian,Fontet,M,1992-09-10,51823
11301,1953-08-19,Mingzeng,Oxenboll,F,1989-05-23,50192
11301,1953-08-19,Mingzeng,Oxenboll,F,1989-05-23,50540
11301,1953-08-19,Mingzeng,Oxenboll,F,1989-05-23,51183
11301,1953-08-19,Mingzeng,Oxenboll,F,1989-05-23,53344
11301,1953-08-19,Mingzeng,Oxenboll,F,1989-05-23,56012
11301,1953-08-19,Mingzeng,Oxenboll,F,1989-05-23,55919
11301,1953-08-19,Mingzeng,Oxenboll,F,1989-05-23,57405
11301,1953-08-19,Mingzeng,Oxenboll,F,1989-05-23,59445
11302,1955-06-20,Shem,Senzako,M,1991-07-01,52934
11302,1955-06-20,Shem,Senzako,M,1991-07-01,54692
11303,1957-04-27,Jaewoo,Usery,M,1986-11-05,52829
11303,1957-04-27,Jaewoo,Usery,M,1986-11-05,55871
11303,1957-04-27,Jaewoo,Usery,M,1986-11-05,56108
11305,1960-12-22,Augustine,Schwabacher,F,1986-04-11,50793
11305,1960-12-22,Augustine,Schwabacher,F,1986-04-11,53980
11305,1960-12-22,Augustine,Schwabacher,F,1986-04-11,54424
11305,1960-12-22,Augustine,Schwabacher,F,1986-04-11,56626
11305,1960-12-22,Augustine,Schwabacher,F,1986-04-11,58307
11305,1960-12-22,Augustine,Schwabacher,F,1986-04-11,59212
11308,1958-02-23,Tadahiro,Tibblin,F,1986-08-07,50416
11308,1958-02-23,Tadahiro,Tibblin,F,1986-08-07,51683
11308,1958-02-23,Tadahiro,Tibblin,F,1986-08-07,51548
11308,1958-02-23,Tadahiro,Tibblin,F,1986-08-07,54207
11308,1958-02-23,Tadahiro,Tibblin,F,1986-08-07,53859
11308,1958-02-23,Tadahiro,Tibblin,F,1986-08-07,54970
11308,1958-02-23,Tadahiro,Tibblin,F,1986-08-07,58459
11311,1958-04-28,Hyuckchul,Bahk,F,1994-12-15,56393
11311,1958-04-28,Hyuckchul,Bahk,F,1994-12-15,59155
11312,1956-11-24,Shih,Terlouw,F,1994-01-23,50700
11312,1956-11-24,Shih,Terlouw,F,1994-01-23,52260
11312,1956-11-24,Shih,Terlouw,F,1994-01-23,55249
11312,1956-11-24,Shih,Terlouw,F,1994-01-23,56989
11313,1962-06-21,Paraskevi,Kusalik,M,1986-02-28,55301
11313,1962-06-21,Paraskevi,Kusalik,M,1986-02-28,55092
11313,1962-06-21,Paraskevi,Kusalik,M,1986-02-28,57693
11314,1958-12-28,Vasiliy,Jenevein,F,1990-04-10,50233
11314,1958-12-28,Vasiliy,Jenevein,F,1990-04-10,50852
11314,1958-12-28,Vasiliy,Jenevein,F,1990-04-10,53652
11314,1958-12-28,Vasiliy,Jenevein,F,1990-04-10,56960
11314,1958-12-28,Vasiliy,Jenevein,F,1990-04-10,59685
11316,1963-11-02,Ult,Farrar,F,1997-07-18,50144
11317,1954-07-24,Shigeaki,Hagimont,F,1989-12-21,53148
11317,1954-07-24,Shigeaki,Hagimont,F,1989-12-21,55544
11320,1954-04-13,Atilio,McAlpine,M,1987-11-24,53819
11320,1954-04-13,Atilio,McAlpine,M,1987-11-24,56139
11320,1954-04-13,Atilio,McAlpine,M,1987-11-24,56959
11322,1952-07-19,Nathalie,Pocchiola,F,1985-02-08,50478
11322,1952-07-19,Nathalie,Pocchiola,F,1985-02-08,53512
11322,1952-07-19,Nathalie,Pocchiola,F,1985-02-08,53364
11322,1952-07-19,Nathalie,Pocchiola,F,1985-02-08,55799
11322,1952-07-19,Nathalie,Pocchiola,F,1985-02-08,55546
11322,1952-07-19,Nathalie,Pocchiola,F,1985-02-08,55088
11322,1952-07-19,Nathalie,Pocchiola,F,1985-02-08,55330
11322,1952-07-19,Nathalie,Pocchiola,F,1985-02-08,57729
11324,1953-11-16,Kauko,Billingsley,F,1985-08-29,54288
11324,1953-11-16,Kauko,Billingsley,F,1985-08-29,56140
11324,1953-11-16,Kauko,Billingsley,F,1985-08-29,56947
11324,1953-11-16,Kauko,Billingsley,F,1985-08-29,59035
11326,1952-09-15,Munenori,Plesums,F,1990-02-19,50396
11326,1952-09-15,Munenori,Plesums,F,1990-02-19,54289
11326,1952-09-15,Munenori,Plesums,F,1990-02-19,53978
11326,1952-09-15,Munenori,Plesums,F,1990-02-19,56016
11326,1952-09-15,Munenori,Plesums,F,1990-02-19,58528
11327,1959-07-20,Irena,Krohm,M,1990-05-02,51895
11327,1959-07-20,Irena,Krohm,M,1990-05-02,54156
11327,1959-07-20,Irena,Krohm,M,1990-05-02,56852
11327,1959-07-20,Irena,Krohm,M,1990-05-02,57636
11329,1956-03-01,Limsoon,McConalogue,F,1987-05-02,58591
11331,1959-10-15,Kasturi,Fraisse,F,1987-03-03,51155
11331,1959-10-15,Kasturi,Fraisse,F,1987-03-03,53827
11331,1959-10-15,Kasturi,Fraisse,F,1987-03-03,58166
11332,1956-02-26,Gunilla,Coney,M,1989-09-27,53643
11332,1956-02-26,Gunilla,Coney,M,1989-09-27,54611
11332,1956-02-26,Gunilla,Coney,M,1989-09-27,58668
11332,1956-02-26,Gunilla,Coney,M,1989-09-27,59956
11332,1956-02-26,Gunilla,Coney,M,1989-09-27,59974
11333,1960-06-19,Heon,Slobodova,M,1988-02-14,51040
11333,1960-06-19,Heon,Slobodova,M,1988-02-14,54641
11333,1960-06-19,Heon,Slobodova,M,1988-02-14,56764
11333,1960-06-19,Heon,Slobodova,M,1988-02-14,59318
11335,1960-11-20,Bernd,Plump,M,1991-10-08,51608
11339,1954-06-05,Flemming,Massonet,M,1987-05-09,50412
11339,1954-06-05,Flemming,Massonet,M,1987-05-09,54552
11339,1954-06-05,Flemming,Massonet,M,1987-05-09,58706
11339,1954-06-05,Flemming,Massonet,M,1987-05-09,59701
11339,1954-06-05,Flemming,Massonet,M,1987-05-09,59911
11340,1952-12-04,Aris,Bala,M,1991-09-11,51415
11340,1952-12-04,Aris,Bala,M,1991-09-11,53510
11340,1952-12-04,Aris,Bala,M,1991-09-11,55776
11340,1952-12-04,Aris,Bala,M,1991-09-11,58204
11340,1952-12-04,Aris,Bala,M,1991-09-11,57850
11341,1962-07-13,Heng,Ranka,M,1989-03-22,51403
11341,1962-07-13,Heng,Ranka,M,1989-03-22,54878
11341,1962-07-13,Heng,Ranka,M,1989-03-22,57736
11341,1962-07-13,Heng,Ranka,M,1989-03-22,58552
11343,1954-09-10,Susanne,Erez,M,1989-02-27,51475
11343,1954-09-10,Susanne,Erez,M,1989-02-27,53853
11343,1954-09-10,Susanne,Erez,M,1989-02-27,53540
11343,1954-09-10,Susanne,Erez,M,1989-02-27,55140
11343,1954-09-10,Susanne,Erez,M,1989-02-27,54660
11343,1954-09-10,Susanne,Erez,M,1989-02-27,55637
11343,1954-09-10,Susanne,Erez,M,1989-02-27,57373
11343,1954-09-10,Susanne,Erez,M,1989-02-27,58877
11344,1956-01-31,Paddy,Gulak,M,1990-05-10,52503
11344,1956-01-31,Paddy,Gulak,M,1990-05-10,55846
11344,1956-01-31,Paddy,Gulak,M,1990-05-10,57602
11347,1954-12-27,Anneli,Jonsson,M,1986-04-20,52060
11347,1954-12-27,Anneli,Jonsson,M,1986-04-20,51747
11347,1954-12-27,Anneli,Jonsson,M,1986-04-20,51993
11347,1954-12-27,Anneli,Jonsson,M,1986-04-20,52429
11347,1954-12-27,Anneli,Jonsson,M,1986-04-20,54364
11347,1954-12-27,Anneli,Jonsson,M,1986-04-20,56203
11347,1954-12-27,Anneli,Jonsson,M,1986-04-20,56781
11347,1954-12-27,Anneli,Jonsson,M,1986-04-20,59542
11347,1954-12-27,Anneli,Jonsson,M,1986-04-20,59727
11348,1962-04-26,Vishu,Kroll,F,1988-05-17,51113
11348,1962-04-26,Vishu,Kroll,F,1988-05-17,52301
11348,1962-04-26,Vishu,Kroll,F,1988-05-17,56095
11348,1962-04-26,Vishu,Kroll,F,1988-05-17,58695
11349,1953-09-05,Yurii,Hammerschmidt,M,1992-06-27,50060
11349,1953-09-05,Yurii,Hammerschmidt,M,1992-06-27,50745
11349,1953-09-05,Yurii,Hammerschmidt,M,1992-06-27,51755
11349,1953-09-05,Yurii,Hammerschmidt,M,1992-06-27,54641
11349,1953-09-05,Yurii,Hammerschmidt,M,1992-06-27,58446
11349,1953-09-05,Yurii,Hammerschmidt,M,1992-06-27,59726
11350,1956-10-22,Zito,Moehrke,M,1985-07-21,51113
11350,1956-10-22,Zito,Moehrke,M,1985-07-21,51969
11350,1956-10-22,Zito,Moehrke,M,1985-07-21,55886
11350,1956-10-22,Zito,Moehrke,M,1985-07-21,57571
11350,1956-10-22,Zito,Moehrke,M,1985-07-21,57077
11350,1956-10-22,Zito,Moehrke,M,1985-07-21,56707
11350,1956-10-22,Zito,Moehrke,M,1985-07-21,56428
11350,1956-10-22,Zito,Moehrke,M,1985-07-21,56037
11350,1956-10-22,Zito,Moehrke,M,1985-07-21,55987
11350,1956-10-22,Zito,Moehrke,M,1985-07-21,58892
11350,1956-10-22,Zito,Moehrke,M,1985-07-21,58494
11352,1961-09-26,Toney,Terekhov,M,1985-11-25,51833
11352,1961-09-26,Toney,Terekhov,M,1985-11-25,53922
11352,1961-09-26,Toney,Terekhov,M,1985-11-25,54226
11352,1961-09-26,Toney,Terekhov,M,1985-11-25,56446
11352,1961-09-26,Toney,Terekhov,M,1985-11-25,56022
11352,1961-09-26,Toney,Terekhov,M,1985-11-25,56375
11352,1961-09-26,Toney,Terekhov,M,1985-11-25,57107
11354,1957-11-01,Tianruo,Stasinski,M,1987-06-23,52032
11354,1957-11-01,Tianruo,Stasinski,M,1987-06-23,56156
11354,1957-11-01,Tianruo,Stasinski,M,1987-06-23,56001
11354,1957-11-01,Tianruo,Stasinski,M,1987-06-23,56531
11354,1957-11-01,Tianruo,Stasinski,M,1987-06-23,56879
11354,1957-11-01,Tianruo,Stasinski,M,1987-06-23,56770
11356,1959-12-31,Hercules,Gerlach,M,1985-10-26,53112
11356,1959-12-31,Hercules,Gerlach,M,1985-10-26,53527
11356,1959-12-31,Hercules,Gerlach,M,1985-10-26,54039
11356,1959-12-31,Hercules,Gerlach,M,1985-10-26,58420
11357,1958-05-25,Radoslaw,Azevdeo,M,1993-05-15,51285
11357,1958-05-25,Radoslaw,Azevdeo,M,1993-05-15,54394
11357,1958-05-25,Radoslaw,Azevdeo,M,1993-05-15,55940
11357,1958-05-25,Radoslaw,Azevdeo,M,1993-05-15,58757
11358,1960-04-21,Nevin,Petereit,F,1990-06-02,57117
11358,1960-04-21,Nevin,Petereit,F,1990-06-02,57129
11358,1960-04-21,Nevin,Petereit,F,1990-06-02,58211
11361,1962-12-07,Zhonghui,Birdsall,M,1987-08-03,53296
11361,1962-12-07,Zhonghui,Birdsall,M,1987-08-03,53478
11361,1962-12-07,Zhonghui,Birdsall,M,1987-08-03,56483
11361,1962-12-07,Zhonghui,Birdsall,M,1987-08-03,56136
11361,1962-12-07,Zhonghui,Birdsall,M,1987-08-03,57025
11365,1953-11-17,Toshimi,Shinomoto,M,1988-04-02,56463
11365,1953-11-17,Toshimi,Shinomoto,M,1988-04-02,56047
11365,1953-11-17,Toshimi,Shinomoto,M,1988-04-02,58889
11366,1961-01-15,Yinlin,Rajaraman,M,1993-02-09,51794
11368,1959-07-31,Gino,Bail,M,1992-01-06,50287
11368,1959-07-31,Gino,Bail,M,1992-01-06,53406
11368,1959-07-31,Gino,Bail,M,1992-01-06,54379
11368,1959-07-31,Gino,Bail,M,1992-01-06,55369
11368,1959-07-31,Gino,Bail,M,1992-01-06,56875
11369,1961-10-01,Alair,Camarinopoulos,F,1991-08-05,53652
11369,1961-10-01,Alair,Camarinopoulos,F,1991-08-05,55298
11369,1961-10-01,Alair,Camarinopoulos,F,1991-08-05,57038
11370,1956-12-21,Marek,Erie,M,1989-08-22,52760
11370,1956-12-21,Marek,Erie,M,1989-08-22,55414
11370,1956-12-21,Marek,Erie,M,1989-08-22,59065
11370,1956-12-21,Marek,Erie,M,1989-08-22,59142
11371,1956-05-17,Tadahiko,Masamoto,M,1988-12-25,52316
11371,1956-05-17,Tadahiko,Masamoto,M,1988-12-25,52210
11371,1956-05-17,Tadahiko,Masamoto,M,1988-12-25,53414
11371,1956-05-17,Tadahiko,Masamoto,M,1988-12-25,57763
11372,1953-09-04,Susanta,Vilarrasa,M,1993-05-14,52023
11372,1953-09-04,Susanta,Vilarrasa,M,1993-05-14,54917
11372,1953-09-04,Susanta,Vilarrasa,M,1993-05-14,57261
11373,1953-07-29,Yongmao,Keohane,F,1989-10-28,50733
11373,1953-07-29,Yongmao,Keohane,F,1989-10-28,54269
11373,1953-07-29,Yongmao,Keohane,F,1989-10-28,57305
11374,1960-01-25,Remzi,Matzat,F,1993-12-12,51611
11374,1960-01-25,Remzi,Matzat,F,1993-12-12,51907
11374,1960-01-25,Remzi,Matzat,F,1993-12-12,53545
11374,1960-01-25,Remzi,Matzat,F,1993-12-12,54272
11374,1960-01-25,Remzi,Matzat,F,1993-12-12,54593
11374,1960-01-25,Remzi,Matzat,F,1993-12-12,56083
11376,1952-03-10,Valery,Suomi,M,1986-03-14,53424
11376,1952-03-10,Valery,Suomi,M,1986-03-14,57032
11376,1952-03-10,Valery,Suomi,M,1986-03-14,59502
11378,1959-07-30,Masamitsu,Katiyar,F,1986-01-03,51916
11378,1959-07-30,Masamitsu,Katiyar,F,1986-01-03,55550
11378,1959-07-30,Masamitsu,Katiyar,F,1986-01-03,59707
11379,1961-10-14,Guiseppe,Chenoweth,M,1994-06-24,51954
11379,1961-10-14,Guiseppe,Chenoweth,M,1994-06-24,51991
11379,1961-10-14,Guiseppe,Chenoweth,M,1994-06-24,55672
11379,1961-10-14,Guiseppe,Chenoweth,M,1994-06-24,57095
11380,1952-04-23,Kenroku,Pelc,M,1988-03-03,53345
11380,1952-04-23,Kenroku,Pelc,M,1988-03-03,54776
11380,1952-04-23,Kenroku,Pelc,M,1988-03-03,56067
11380,1952-04-23,Kenroku,Pelc,M,1988-03-03,57862
11380,1952-04-23,Kenroku,Pelc,M,1988-03-03,57436
11380,1952-04-23,Kenroku,Pelc,M,1988-03-03,58333
11382,1962-04-04,Akemi,Otillio,M,1991-06-04,52989
11382,1962-04-04,Akemi,Otillio,M,1991-06-04,54333
11382,1962-04-04,Akemi,Otillio,M,1991-06-04,54557
11382,1962-04-04,Akemi,Otillio,M,1991-06-04,57573
11384,1962-12-17,Jaana,Veccia,F,1994-06-03,53865
11384,1962-12-17,Jaana,Veccia,F,1994-06-03,57501
11384,1962-12-17,Jaana,Veccia,F,1994-06-03,57259
11384,1962-12-17,Jaana,Veccia,F,1994-06-03,59277
11386,1954-09-27,Alselm,Assaf,F,1987-11-30,51781
11386,1954-09-27,Alselm,Assaf,F,1987-11-30,52150
11386,1954-09-27,Alselm,Assaf,F,1987-11-30,55731
11386,1954-09-27,Alselm,Assaf,F,1987-11-30,58371
11388,1958-08-03,Rosine,Gerteisen,M,1985-12-20,51225
11388,1958-08-03,Rosine,Gerteisen,M,1985-12-20,52050
11388,1958-08-03,Rosine,Gerteisen,M,1985-12-20,51946
11388,1958-08-03,Rosine,Gerteisen,M,1985-12-20,53733
11388,1958-08-03,Rosine,Gerteisen,M,1985-12-20,56665
11388,1958-08-03,Rosine,Gerteisen,M,1985-12-20,58798
11391,1963-03-26,Jouko,Antonakopoulos,M,1994-10-14,54638
11391,1963-03-26,Jouko,Antonakopoulos,M,1994-10-14,56713
11391,1963-03-26,Jouko,Antonakopoulos,M,1994-10-14,57428
11393,1954-05-17,Junsik,Junot,M,1985-04-30,51204
11393,1954-05-17,Junsik,Junot,M,1985-04-30,55056
11393,1954-05-17,Junsik,Junot,M,1985-04-30,56234
11394,1964-01-02,Masadi,Uhrik,M,1988-12-20,52677
11394,1964-01-02,Masadi,Uhrik,M,1988-12-20,56038
11394,1964-01-02,Masadi,Uhrik,M,1988-12-20,55567
11394,1964-01-02,Masadi,Uhrik,M,1988-12-20,56642
11394,1964-01-02,Masadi,Uhrik,M,1988-12-20,56891
11395,1959-03-04,Nectarios,Chleq,M,1987-06-20,51673
11395,1959-03-04,Nectarios,Chleq,M,1987-06-20,52312
11395,1959-03-04,Nectarios,Chleq,M,1987-06-20,53697
11395,1959-03-04,Nectarios,Chleq,M,1987-06-20,55362
11395,1959-03-04,Nectarios,Chleq,M,1987-06-20,57541
11396,1955-02-06,Anneke,Servieres,F,1997-02-04,50566
11396,1955-02-06,Anneke,Servieres,F,1997-02-04,53485
11396,1955-02-06,Anneke,Servieres,F,1997-02-04,55507
11396,1955-02-06,Anneke,Servieres,F,1997-02-04,57545
11396,1955-02-06,Anneke,Servieres,F,1997-02-04,57977
11397,1963-09-01,Fumiya,Kisuki,F,1992-12-12,53540
11397,1963-09-01,Fumiya,Kisuki,F,1992-12-12,57856
11398,1953-05-30,Oscar,Peir,M,1986-08-23,50900
11398,1953-05-30,Oscar,Peir,M,1986-08-23,54687
11398,1953-05-30,Oscar,Peir,M,1986-08-23,55386
11398,1953-05-30,Oscar,Peir,M,1986-08-23,57125
11401,1952-12-20,Huan,Merey,F,1995-04-15,52021
11401,1952-12-20,Huan,Merey,F,1995-04-15,56515
11401,1952-12-20,Huan,Merey,F,1995-04-15,56617
11401,1952-12-20,Huan,Merey,F,1995-04-15,57681
11404,1954-09-15,Bedrich,Borovoy,M,1987-03-06,52053
11404,1954-09-15,Bedrich,Borovoy,M,1987-03-06,52668
11404,1954-09-15,Bedrich,Borovoy,M,1987-03-06,55108
11404,1954-09-15,Bedrich,Borovoy,M,1987-03-06,56387
11404,1954-09-15,Bedrich,Borovoy,M,1987-03-06,56925
11405,1960-09-22,Clyde,Kobuchi,F,1993-04-14,50627
11405,1960-09-22,Clyde,Kobuchi,F,1993-04-14,51960
11405,1960-09-22,Clyde,Kobuchi,F,1993-04-14,55713
11405,1960-09-22,Clyde,Kobuchi,F,1993-04-14,57751
11407,1962-01-11,Thanasis,Thebaut,M,1991-05-06,50395
11407,1962-01-11,Thanasis,Thebaut,M,1991-05-06,52816
11407,1962-01-11,Thanasis,Thebaut,M,1991-05-06,53819
11407,1962-01-11,Thanasis,Thebaut,M,1991-05-06,54210
11407,1962-01-11,Thanasis,Thebaut,M,1991-05-06,55608
11407,1962-01-11,Thanasis,Thebaut,M,1991-05-06,57289
11410,1953-11-27,Gro,Vendrig,M,1997-07-13,50722
11411,1962-04-06,Shigehito,Giaccio,F,1992-05-17,51048
11411,1962-04-06,Shigehito,Giaccio,F,1992-05-17,53286
11411,1962-04-06,Shigehito,Giaccio,F,1992-05-17,53383
11411,1962-04-06,Shigehito,Giaccio,F,1992-05-17,57863
11411,1962-04-06,Shigehito,Giaccio,F,1992-05-17,58132
11413,1961-06-09,Yannik,Murillo,M,1987-05-04,50494
11413,1961-06-09,Yannik,Murillo,M,1987-05-04,54058
11415,1953-10-29,Sanjiv,Anido,M,1987-03-03,51066
11416,1957-12-18,Zijian,Oxman,M,1987-09-21,58151
11418,1954-03-21,Satosi,Cooley,F,1991-07-27,50308
11418,1954-03-21,Satosi,Cooley,F,1991-07-27,53418
11419,1957-07-19,Leaf,Terkki,M,1996-04-13,51325
11420,1955-04-30,Tsutomu,Lalonde,F,1992-01-31,51306
